-1.327176570892333984e+00,-1.203914508223533630e-01,7.134793996810913086e-01,3.624091297388076782e-02,5.455208197236061096e-02,3.180783092975616455e-01,9.457995891571044922e-01,-2.163332253694534302e-01,4.261594712734222412e-01,5.662040114402770996e-01,1.108888268470764160e+00,-1.351806968450546265e-01,9.624041616916656494e-02,-4.142015278339385986e-01,-3.254995346069335938e-01,-8.752723932266235352e-01,6.616420745849609375e-01,-5.241148471832275391e-01,-1.097439602017402649e-01,-1.559874564409255981e-01,-3.286090791225433350e-01,1.664123415946960449e+00,-3.824621737003326416e-01,-4.494228586554527283e-02,-5.976260304450988770e-01,-2.646543383598327637e-01,-1.352507948875427246e+00,1.446338891983032227e-01,1.287687569856643677e-01,2.153901308774948120e-01,0.000000000000000000e+00
-1.311486124992370605e+00,-1.190958693623542786e-01,7.114953994750976562e-01,4.287186637520790100e-02,5.947331711649894714e-02,2.478838413953781128e-01,9.660116434097290039e-01,-2.312683612108230591e-01,4.044086337089538574e-01,6.136299967765808105e-01,1.120868563652038574e+00,-3.085073530673980713e-01,7.826788723468780518e-02,-4.530430436134338379e-01,-2.712680101394653320e-01,-7.367323040962219238e-01,6.469960808753967285e-01,-5.565919280052185059e-01,-1.204482093453407288e-01,-1.770030111074447632e-01,-3.056054413318634033e-01,1.657342910766601562e+00,-4.333649575710296631e-01,-6.979142129421234131e-02,-5.889137983322143555e-01,-2.151245474815368652e-01,-1.307949542999267578e+00,1.440947502851486206e-01,1.364767402410507202e-01,1.933085918426513672e-01,0.000000000000000000e+00
-1.288061141967773438e+00,-1.179955080151557922e-01,7.097212672233581543e-01,3.976948559284210205e-02,5.509398877620697021e-02,1.633618175983428955e-01,9.842235445976257324e-01,-2.779183387756347656e-01,3.595506250858306885e-01,5.333670377731323242e-01,1.114453434944152832e+00,-3.746325671672821045e-01,7.860144227743148804e-02,-4.452067315578460693e-01,-1.668568849563598633e-01,-5.786557793617248535e-01,6.080368757247924805e-01,-5.790974497795104980e-01,-1.371490359306335449e-01,-1.768898367881774902e-01,-2.548792660236358643e-01,1.663260817527770996e+00,-4.631778001785278320e-01,-1.161618307232856750e-01,-5.565869808197021484e-01,-1.136637628078460693e-01,-1.228418469429016113e+00,1.356398761272430420e-01,1.137717366218566895e-01,1.112808212637901306e-01,0.000000000000000000e+00
-1.269253611564636230e+00,-1.162867844104766846e-01,7.082893848419189453e-01,3.783875331282615662e-02,5.034247785806655884e-02,6.364975124597549438e-02,9.959832429885864258e-01,-3.644763529300689697e-01,2.393267303705215454e-01,3.320552110671997070e-01,1.079232811927795410e+00,-3.912465572357177734e-01,8.111854642629623413e-02,-4.422263801097869873e-01,-7.777812331914901733e-02,-3.996808826923370361e-01,5.912824869155883789e-01,-5.845649242401123047e-01,-1.468401104211807251e-01,-1.556352972984313965e-01,-2.061006873846054077e-01,1.662492275238037109e+00,-4.987771511077880859e-01,-1.806111633777618408e-01,-5.264281630516052246e-01,-1.528119388967752457e-02,-1.155397415161132812e+00,1.384531557559967041e-01,7.928974926471710205e-02,3.635768592357635498e-02,0.000000000000000000e+00
-1.251420855522155762e+00,-1.144115254282951355e-01,7.076329588890075684e-01,3.682677075266838074e-02,5.131491273641586304e-02,-2.122547850012779236e-02,9.977775812149047852e-01,-4.137737751007080078e-01,1.824232041835784912e-01,2.565036118030548096e-01,9.947403073310852051e-01,-5.692139863967895508e-01,-9.847311303019523621e-03,-4.326045513153076172e-01,-1.341258827596902847e-02,-2.577407956123352051e-01,5.679686665534973145e-01,-5.888642072677612305e-01,-1.341363638639450073e-01,-1.700412929058074951e-01,-1.465127617120742798e-01,1.654247164726257324e+00,-5.778924226760864258e-01,-2.493000179529190063e-01,-5.408885478973388672e-01,4.439159482717514038e-02,-1.099530696868896484e+00,1.702565103769302368e-01,3.390286490321159363e-02,1.666078157722949982e-02,0.000000000000000000e+00
-1.233222723007202148e+00,-1.135386675596237183e-01,7.075435519218444824e-01,3.820313885807991028e-02,5.282918736338615417e-02,-1.182696670293807983e-01,9.908390045166015625e-01,-4.741260111331939697e-01,1.438136249780654907e-01,1.607726514339447021e-01,9.669114947319030762e-01,-5.613539218902587891e-01,6.357066333293914795e-02,-4.252763390541076660e-01,5.180373787879943848e-02,-8.618492633104324341e-02,5.535688400268554688e-01,-5.843897461891174316e-01,-1.327569633722305298e-01,-1.672245562076568604e-01,-9.452638030052185059e-02,1.656256079673767090e+00,-6.504279375076293945e-01,-3.384739160537719727e-01,-5.715706944465637207e-01,8.862872421741485596e-02,-1.059935927391052246e+00,2.054444551467895508e-01,1.272825174964964390e-03,1.401714421808719635e-02,0.000000000000000000e+00
-1.214431762695312500e+00,-1.127035692334175110e-01,7.073425650596618652e-01,4.033787548542022705e-02,5.781972408294677734e-02,-2.243325114250183105e-01,9.719591736793518066e-01,-5.268139839172363281e-01,9.057782590389251709e-02,4.048646241426467896e-02,9.098412394523620605e-01,-6.438484787940979004e-01,3.373090922832489014e-02,-4.271650910377502441e-01,1.119313910603523254e-01,9.154867380857467651e-02,5.519932508468627930e-01,-5.852279663085937500e-01,-1.169634461402893066e-01,-1.490013003349304199e-01,-2.629602700471878052e-02,1.641814589500427246e+00,-7.455284595489501953e-01,-3.647222518920898438e-01,-5.591121315956115723e-01,1.600867807865142822e-01,-1.028805732727050781e+00,2.394907921552658081e-01,-7.661065459251403809e-02,-4.801924899220466614e-02,0.000000000000000000e+00
-1.194390177726745605e+00,-1.119195595383644104e-01,7.093369960784912109e-01,4.390867799520492554e-02,6.102279201149940491e-02,-3.329783082008361816e-01,9.399328231811523438e-01,-5.486208200454711914e-01,1.998523622751235962e-02,-1.136947721242904663e-01,8.267282247543334961e-01,-6.800760626792907715e-01,-3.775694966316223145e-02,-4.165222942829132080e-01,1.595780700445175171e-01,2.661320269107818604e-01,5.398560762405395508e-01,-5.828723311424255371e-01,-8.148606866598129272e-02,-1.310514807701110840e-01,7.325523346662521362e-02,1.629548549652099609e+00,-8.562076091766357422e-01,-4.052538573741912842e-01,-5.692179203033447266e-01,2.238839864730834961e-01,-1.016410589218139648e+00,2.719766795635223389e-01,-1.804044693708419800e-01,-1.200789883732795715e-01,0.000000000000000000e+00
-1.173512816429138184e+00,-1.121914237737655640e-01,7.122975587844848633e-01,4.401617869734764099e-02,6.500589847564697266e-02,-4.446241557598114014e-01,8.922702074050903320e-01,-5.462966561317443848e-01,-3.492867201566696167e-02,-2.909265160560607910e-01,7.771860957145690918e-01,-6.800675392150878906e-01,-7.570280879735946655e-02,-3.908615410327911377e-01,2.053090631961822510e-01,4.475327432155609131e-01,5.066336393356323242e-01,-5.674600005149841309e-01,-3.632228821516036987e-02,-1.063436046242713928e-01,2.027657330036163330e-01,1.615942597389221191e+00,-9.952841401100158691e-01,-4.686170816421508789e-01,-5.583754181861877441e-01,2.607160508632659912e-01,-1.010418415069580078e+00,3.252129256725311279e-01,-2.958594262599945068e-01,-1.650859862565994263e-01,0.000000000000000000e+00
-1.155578970909118652e+00,-1.111717447638511658e-01,7.174121737480163574e-01,4.777560755610466003e-02,7.137862592935562134e-02,-5.497805476188659668e-01,8.308814167976379395e-01,-5.148199796676635742e-01,-6.829108297824859619e-02,-4.520036876201629639e-01,7.199511528015136719e-01,-6.807000041007995605e-01,-9.693941473960876465e-02,-3.734662830829620361e-01,2.305654883384704590e-01,5.998725891113281250e-01,4.571110010147094727e-01,-5.178943276405334473e-01,1.793718338012695312e-02,-9.240337461233139038e-02,3.028054237365722656e-01,1.561489224433898926e+00,-1.117989063262939453e+00,-5.302703380584716797e-01,-5.381671190261840820e-01,2.574812173843383789e-01,-1.004201054573059082e+00,3.879453241825103760e-01,-3.866747617721557617e-01,-1.751946508884429932e-01,0.000000000000000000e+00
-1.137986898422241211e+00,-1.121609956026077271e-01,7.179476618766784668e-01,3.931131213903427124e-02,8.047480881214141846e-02,-6.593961119651794434e-01,7.464416623115539551e-01,-4.750863611698150635e-01,-6.937003880739212036e-02,-5.872514247894287109e-01,7.716324925422668457e-01,-6.802770495414733887e-01,-7.324371486902236938e-02,-3.601807653903961182e-01,2.732208371162414551e-01,6.829759478569030762e-01,4.417524635791778564e-01,-4.623616635799407959e-01,2.610187977552413940e-02,-4.393971711397171021e-02,3.810433447360992432e-01,1.480236053466796875e+00,-1.146073222160339355e+00,-6.102022528648376465e-01,-4.482870101928710938e-01,2.657066285610198975e-01,-9.810369610786437988e-01,4.620831608772277832e-01,-4.858944416046142578e-01,-1.915080100297927856e-01,0.000000000000000000e+00
-1.120048165321350098e+00,-1.104226931929588318e-01,7.198730111122131348e-01,4.113509505987167358e-02,8.687161654233932495e-02,-7.501501441001892090e-01,6.542446017265319824e-01,-4.043045938014984131e-01,-7.367177307605743408e-02,-6.579790115356445312e-01,7.463034391403198242e-01,-6.807000041007995605e-01,-6.919046491384506226e-02,-3.782158195972442627e-01,2.638713717460632324e-01,6.108159422874450684e-01,4.228660464286804199e-01,-4.452653527259826660e-01,6.543058902025222778e-02,-2.433229982852935791e-02,4.256970882415771484e-01,1.378692865371704102e+00,-1.166409492492675781e+00,-7.579494118690490723e-01,-3.066900670528411865e-01,2.733066082000732422e-01,-9.753645658493041992e-01,5.232536792755126953e-01,-5.700888037681579590e-01,-2.179750204086303711e-01,0.000000000000000000e+00
-1.102525591850280762e+00,-1.078205108642578125e-01,7.190678715705871582e-01,3.772343695163726807e-02,9.411165863275527954e-02,-8.276152610778808594e-01,5.520623922348022461e-01,-3.285973370075225830e-01,-7.102661579847335815e-02,-6.916311383247375488e-01,7.196411490440368652e-01,-6.807000041007995605e-01,-4.417012259364128113e-02,-3.957695364952087402e-01,2.760334014892578125e-01,5.468628406524658203e-01,4.167405962944030762e-01,-3.964219093322753906e-01,5.652416497468948364e-02,-1.346767041832208633e-02,4.519375562667846680e-01,1.279598832130432129e+00,-1.134782314300537109e+00,-9.974612593650817871e-01,-1.007200181484222412e-01,2.935734391212463379e-01,-9.755344986915588379e-01,5.312578678131103516e-01,-6.555490493774414062e-01,-2.548023760318756104e-01,0.000000000000000000e+00
-1.080852270126342773e+00,-1.024052649736404419e-01,7.176762223243713379e-01,4.020897299051284790e-02,9.713245928287506104e-02,-8.854106068611145020e-01,4.527655243873596191e-01,-2.758435606956481934e-01,-5.718507617712020874e-02,-6.479301452636718750e-01,6.356062293052673340e-01,-6.807000041007995605e-01,-4.343749897088855505e-04,-4.278046190738677979e-01,3.174710273742675781e-01,6.438654065132141113e-01,4.316351115703582764e-01,-2.794342339038848877e-01,6.280615180730819702e-02,-6.756318360567092896e-02,4.613153040409088135e-01,1.158846139907836914e+00,-1.048272609710693359e+00,-1.276195883750915527e+00,2.387123405933380127e-01,2.895426452159881592e-01,-1.004308938980102539e+00,5.340009331703186035e-01,-7.255119681358337402e-01,-2.836288511753082275e-01,0.000000000000000000e+00
-1.054094195365905762e+00,-9.607856720685958862e-02,7.150986790657043457e-01,5.173064023256301880e-02,9.518174082040786743e-02,-9.231333732604980469e-01,3.689025938510894775e-01,-2.412938177585601807e-01,-4.122768342494964600e-02,-5.480850338935852051e-01,4.898107945919036865e-01,-6.807000041007995605e-01,1.559780165553092957e-02,-4.977206289768218994e-01,3.459466993808746338e-01,7.553769946098327637e-01,4.418814778327941895e-01,-2.006182670593261719e-01,2.135548740625381470e-01,-2.077206969261169434e-01,4.169770181179046631e-01,1.029382228851318359e+00,-9.696967601776123047e-01,-1.520025968551635742e+00,5.832884907722473145e-01,2.329948991537094116e-01,-1.053253650665283203e+00,5.306178331375122070e-01,-7.572517991065979004e-01,-3.510433435440063477e-01,0.000000000000000000e+00
-1.028483986854553223e+00,-8.904932439327239990e-02,7.118844985961914062e-01,5.740866437554359436e-02,1.060844361782073975e-01,-9.430675506591796875e-01,3.099579215049743652e-01,-2.816412746906280518e-01,-1.446022186428308487e-02,-4.450496435165405273e-01,4.730235636234283447e-01,-6.807000041007995605e-01,4.199236631393432617e-02,-6.323723793029785156e-01,3.435351848602294922e-01,7.108292579650878906e-01,4.565509855747222900e-01,-1.553536206483840942e-01,2.617999911308288574e-01,-4.146134555339813232e-01,3.168793618679046631e-01,9.900646209716796875e-01,-9.097813367843627930e-01,-1.719609379768371582e+00,7.819415330886840820e-01,1.893743276596069336e-01,-1.112587809562683105e+00,5.552396774291992188e-01,-7.938481569290161133e-01,-3.770039975643157959e-01,0.000000000000000000e+00
-9.951930642127990723e-01,-8.863105624914169312e-02,7.092325091361999512e-01,6.602249294519424438e-02,1.108509600162506104e-01,-9.620058536529541016e-01,2.406195849180221558e-01,-3.745701909065246582e-01,-2.349749952554702759e-02,-3.272852301597595215e-01,5.470057725906372070e-01,-6.807000041007995605e-01,5.977462977170944214e-02,-8.464531898498535156e-01,2.799095213413238525e-01,6.569273471832275391e-01,4.359154999256134033e-01,-1.191636025905609131e-01,2.212276905775070190e-01,-5.932831168174743652e-01,1.353213042020797729e-01,1.060044765472412109e+00,-8.895663619041442871e-01,-1.887539744377136230e+00,8.525898456573486328e-01,1.374756693840026855e-01,-1.218567609786987305e+00,5.750388503074645996e-01,-8.461915850639343262e-01,-3.981095850467681885e-01,0.000000000000000000e+00
-9.685680866241455078e-01,-9.475187212228775024e-02,7.103801965713500977e-01,5.680293589830398560e-02,1.237447708845138550e-01,-9.749474525451660156e-01,1.758924126625061035e-01,-4.045062661170959473e-01,1.370806153863668442e-02,-2.216544896364212036e-01,5.855789780616760254e-01,-6.807000041007995605e-01,8.527256548404693604e-02,-1.037838220596313477e+00,2.507633268833160400e-01,6.554983854293823242e-01,4.033589065074920654e-01,-2.581777237355709076e-02,1.686614453792572021e-01,-7.504076957702636719e-01,-3.267912194132804871e-02,1.199897646903991699e+00,-8.204101920127868652e-01,-2.044588804244995117e+00,8.805446624755859375e-01,5.863390862941741943e-02,-1.310915589332580566e+00,5.252248644828796387e-01,-8.797654509544372559e-01,-4.920335114002227783e-01,0.000000000000000000e+00
-9.517068862915039062e-01,-1.053275838494300842e-01,7.163601517677307129e-01,3.782032802700996399e-02,1.500132828950881958e-01,-9.837472438812255859e-01,9.114252030849456787e-02,-4.055132269859313965e-01,1.088599041104316711e-01,-8.930625766515731812e-02,6.375151276588439941e-01,-6.807000041007995605e-01,1.028802469372749329e-01,-1.221805453300476074e+00,2.838456034660339355e-01,6.475474238395690918e-01,4.212738573551177979e-01,1.395755112171173096e-01,6.233738362789154053e-02,-8.205400109291076660e-01,-1.463965624570846558e-01,1.282627105712890625e+00,-6.449297070503234863e-01,-2.194794416427612305e+00,9.596008062362670898e-01,-1.756837218999862671e-02,-1.379475831985473633e+00,4.661743938922882080e-01,-9.044468402862548828e-01,-5.246100425720214844e-01,0.000000000000000000e+00
-9.399888515472412109e-01,-1.201178729534149170e-01,7.247523665428161621e-01,1.902552135288715363e-02,1.716003566980361938e-01,-9.849787950515747070e-01,-2.846516668796539307e-03,-3.861331641674041748e-01,2.062338441610336304e-01,7.027941942214965820e-02,7.110209465026855469e-01,-6.806999444961547852e-01,8.004128187894821167e-02,-1.422462463378906250e+00,3.176499605178833008e-01,5.478584170341491699e-01,4.832239151000976562e-01,2.557431459426879883e-01,-7.967264391481876373e-03,-8.344265818595886230e-01,-2.892750799655914307e-01,1.178852438926696777e+00,-5.067609548568725586e-01,-2.194799900054931641e+00,1.087742924690246582e+00,-1.070636808872222900e-01,-1.403617382049560547e+00,3.878102600574493408e-01,-8.951289057731628418e-01,-5.219172835350036621e-01,0.000000000000000000e+00
-9.364521503448486328e-01,-1.342000365257263184e-01,7.395313382148742676e-01,2.180852228775620461e-03,1.921139508485794067e-01,-9.783713817596435547e-01,-7.666139304637908936e-02,-3.281494975090026855e-01,2.908505797386169434e-01,2.025864124298095703e-01,7.425272464752197266e-01,-6.332309842109680176e-01,2.591299451887607574e-02,-1.597617745399475098e+00,3.377074599266052246e-01,5.275722742080688477e-01,5.534008145332336426e-01,3.795636892318725586e-01,-2.511327713727951050e-02,-8.385604619979858398e-01,-4.084939360618591309e-01,1.016043901443481445e+00,-4.193033277988433838e-01,-2.194799900054931641e+00,1.326957225799560547e+00,-1.349905431270599365e-01,-1.425298094749450684e+00,2.968470454216003418e-01,-8.595793843269348145e-01,-4.767704606056213379e-01,0.000000000000000000e+00
-9.251336455345153809e-01,-1.480083614587783813e-01,7.709696888923645020e-01,-2.971191890537738800e-02,2.165988236665725708e-01,-9.720049500465393066e-01,-8.607298880815505981e-02,-2.156120985746383667e-01,3.209160864353179932e-01,1.889734417200088501e-01,6.533737778663635254e-01,-4.004102349281311035e-01,-5.842247605323791504e-02,-1.619663000106811523e+00,2.866002917289733887e-01,7.561982274055480957e-01,5.392401814460754395e-01,5.128500461578369141e-01,1.500883251428604126e-01,-9.378534555435180664e-01,-5.430657863616943359e-01,8.330191969871520996e-01,-2.887905240058898926e-01,-2.069531917572021484e+00,1.545845389366149902e+00,-3.293927013874053955e-02,-1.490939378738403320e+00,1.292010694742202759e-01,-8.188563585281372070e-01,-4.107104241847991943e-01,0.000000000000000000e+00
-9.035999774932861328e-01,-1.477504819631576538e-01,8.187175989151000977e-01,-8.923199772834777832e-02,2.714928686618804932e-01,-9.565662145614624023e-01,-5.753589421510696411e-02,-1.243375241756439209e-02,4.176927208900451660e-01,7.356321066617965698e-02,4.807789623737335205e-01,-1.192186102271080017e-01,-2.617999911308288574e-01,-1.541399598121643066e+00,1.183217689394950867e-01,6.446247100830078125e-01,4.858494400978088379e-01,4.891174435615539551e-01,2.617999911308288574e-01,-1.052873969078063965e+00,-8.298920989036560059e-01,5.818079710006713867e-01,-2.053423523902893066e-01,-1.678136825561523438e+00,1.604731321334838867e+00,3.067909181118011475e-01,-1.634677171707153320e+00,-2.186056226491928101e-01,-7.504484653472900391e-01,-2.425527125597000122e-01,0.000000000000000000e+00
-8.959725499153137207e-01,-1.709512174129486084e-01,8.315523266792297363e-01,-1.170988604426383972e-01,2.647275328636169434e-01,-9.537642598152160645e-01,-8.087630569934844971e-02,7.403393089771270752e-02,3.973351120948791504e-01,1.013635545969009399e-01,5.041249394416809082e-01,-2.137106843292713165e-02,-2.617999911308288574e-01,-1.629416704177856445e+00,-4.883632808923721313e-02,6.553711891174316406e-01,3.426240384578704834e-01,5.063719153404235840e-01,2.617999911308288574e-01,-9.859314560890197754e-01,-1.193488359451293945e+00,3.507084250450134277e-01,-1.009835824370384216e-01,-1.213243484497070312e+00,1.509254455566406250e+00,4.523924887180328369e-01,-1.767887949943542480e+00,-5.042833089828491211e-01,-5.369355678558349609e-01,-1.075405105948448181e-01,0.000000000000000000e+00
-8.977816104888916016e-01,-1.814213246107101440e-01,8.324316740036010742e-01,-1.258001476526260376e-01,2.490642666816711426e-01,-9.491918683052062988e-01,-1.455202698707580566e-01,5.558744072914123535e-02,4.425718188285827637e-01,1.887800544500350952e-01,7.325568795204162598e-01,5.306653678417205811e-02,-1.117593273520469666e-01,-1.828490614891052246e+00,-7.306320220232009888e-02,7.000039219856262207e-01,2.657325863838195801e-01,5.485180616378784180e-01,2.617999911308288574e-01,-8.483583927154541016e-01,-1.391157507896423340e+00,3.136764764785766602e-01,-6.054453551769256592e-02,-9.783264398574829102e-01,1.389865756034851074e+00,3.782554566860198975e-01,-1.776537656784057617e+00,-6.050526499748229980e-01,-3.616485297679901123e-01,-3.866025432944297791e-02,0.000000000000000000e+00
-8.989841341972351074e-01,-1.840476393699645996e-01,8.301262259483337402e-01,-1.157658696174621582e-01,2.336037606000900269e-01,-9.451686143875122070e-01,-1.966821998357772827e-01,4.923243820667266846e-02,5.152825713157653809e-01,3.363318741321563721e-01,8.388921022415161133e-01,1.111499592661857605e-02,-1.306161582469940186e-01,-2.030880689620971680e+00,-8.016674220561981201e-02,7.129610180854797363e-01,1.824011057615280151e-01,6.258599162101745605e-01,2.617999911308288574e-01,-7.757688164710998535e-01,-1.461310386657714844e+00,4.192311465740203857e-01,-4.373936727643013000e-02,-8.898488283157348633e-01,1.241500854492187500e+00,2.445521503686904907e-01,-1.811868548393249512e+00,-5.986601114273071289e-01,-2.262837886810302734e-01,7.753773778676986694e-02,0.000000000000000000e+00
